neighbourhood_cleansed,property_type,room_type,accommodates,bathrooms,instant_bookable,bedrooms,bed_type,beds,cleaning_fee,availability_365,guests_included,extra_people,minimum_nights,cancellation_policy,high_end_electronics,smoke_detector,washing_machine,heating,hair_dryer,hangers,tv,kitchen,workspace,internet,price
Beacon Hill,Apartment,Entire home/apt,6,1.0,t,2.0,Real Bed,2.0,95.0,50,4,50.0,3,strict,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,323.99999999999994
Beacon Hill,Apartment,Entire home/apt,2,1.0,f,0.0,Real Bed,1.0,85.0,5,3,0.0,1,strict,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,219.99999999999991
Beacon Hill,Apartment,Entire home/apt,2,1.0,f,0.0,Real Bed,1.0,0.0,74,1,0.0,4,moderate,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,194.99999999999991
Beacon Hill,Apartment,Entire home/apt,1,1.0,f,1.0,Real Bed,1.0,0.0,0,1,0.0,1,flexible,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,150.0
Beacon Hill,Apartment,Entire home/apt,2,1.0,f,0.0,Real Bed,1.0,225.0,319,1,0.0,7,strict,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,150.0
Beacon Hill,Apartment,Entire home/apt,2,1.0,t,1.0,Real Bed,1.0,37.0,28,1,0.0,2,strict,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,146.99999999999994
Beacon Hill,Apartment,Entire home/apt,2,1.0,f,1.0,Real Bed,1.0,100.0,99,1,0.0,3,flexible,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,274.9999999999999
Beacon Hill,Condominium,Entire home/apt,2,1.0,f,1.0,Real Bed,1.0,150.0,259,0,0.0,14,strict,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,129.99999999999994
Beacon Hill,Apartment,Entire home/apt,2,1.0,f,1.0,Real Bed,1.0,49.0,0,1,0.0,2,flexible,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,197.0
Beacon Hill,Apartment,Entire home/apt,2,1.0,f,0.0,Real Bed,1.0,225.0,311,1,0.0,7,strict,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,150.0
Beacon Hill,Apartment,Private room,1,1.0,t,1.0,Real Bed,1.0,30.0,0,1,0.0,1,flexible,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,140.00000000000003
Beacon Hill,Apartment,Private room,2,1.0,f,1.0,Real Bed,1.0,60.0,125,1,10.0,3,moderate,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,150.0
Beacon Hill,Apartment,Entire home/apt,7,3.0,f,5.0,Real Bed,5.0,150.0,90,1,0.0,5,strict,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,849.0000000000003
Beacon Hill,Apartment,Entire home/apt,3,1.0,f,1.0,Real Bed,2.0,0.0,44,1,0.0,2,strict,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,200.0
Beacon Hill,Apartment,Entire home/apt,4,1.0,f,1.0,Real Bed,3.0,0.0,0,1,0.0,1,flexible,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,349.9999999999999
Beacon Hill,Apartment,Entire home/apt,2,1.0,f,1.0,Real Bed,1.0,20.0,14,1,0.0,1,moderate,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,194.99999999999991
Beacon Hill,Apartment,Entire home/apt,2,1.0,f,0.0,Real Bed,1.0,225.0,337,1,0.0,7,strict,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,145.0
Beacon Hill,Apartment,Entire home/apt,3,1.0,t,1.0,Real Bed,2.0,50.0,0,2,50.0,1,strict,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,125.0
Beacon Hill,Apartment,Private room,2,1.0,t,1.0,Real Bed,1.0,40.0,331,2,39.0,3,moderate,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,189.0
Beacon Hill,Apartment,Entire home/apt,2,1.0,f,1.0,Real Bed,1.0,50.0,14,1,0.0,2,moderate,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,198.99999999999991
Beacon Hill,Apartment,Entire home/apt,2,1.0,f,0.0,Real Bed,1.0,60.0,36,4,0.0,9,strict,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,194.99999999999991
Beacon Hill,Apartment,Entire home/apt,2,1.0,f,0.0,Real Bed,1.0,225.0,312,1,0.0,7,strict,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,155.0
Beacon Hill,Apartment,Private room,2,1.0,t,1.0,Real Bed,1.0,50.0,347,1,20.0,2,strict,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,129.99999999999994
Beacon Hill,Apartment,Entire home/apt,3,1.0,f,1.0,Real Bed,2.0,75.0,56,3,89.0,6,strict,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,288.99999999999994
Beacon Hill,Condominium,Private room,4,1.0,f,1.0,Real Bed,3.0,0.0,343,1,25.0,1,strict,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,174.99999999999991
Beacon Hill,Apartment,Entire home/apt,2,1.0,t,0.0,Real Bed,2.0,0.0,294,1,0.0,1,flexible,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,99.00000000000004
Beacon Hill,Apartment,Entire home/apt,3,1.0,f,1.0,Real Bed,1.0,250.0,277,0,0.0,5,strict,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,174.99999999999991
Beacon Hill,Apartment,Entire home/apt,2,1.0,f,0.0,Real Bed,1.0,50.0,0,1,0.0,5,moderate,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,107.00000000000003
Beacon Hill,Apartment,Entire home/apt,4,1.0,t,1.0,Real Bed,2.0,50.0,271,1,0.0,2,strict,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,225.00000000000009
Beacon Hill,Apartment,Entire home/apt,4,1.0,f,3.0,Real Bed,3.0,90.0,364,1,0.0,1,flexible,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,325.0
Beacon Hill,Apartment,Entire home/apt,4,1.0,t,1.0,Real Bed,2.0,65.0,270,1,0.0,2,strict,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1345.0000000000002
Beacon Hill,Apartment,Entire home/apt,6,1.0,f,2.0,Real Bed,3.0,65.0,41,4,35.0,1,strict,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,250.0000000000001
Beacon Hill,Apartment,Entire home/apt,2,1.0,t,0.0,Real Bed,1.0,65.0,0,1,0.0,2,strict,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,174.99999999999991
Beacon Hill,Apartment,Entire home/apt,4,1.0,f,1.0,Real Bed,3.0,100.0,10,4,50.0,1,moderate,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,225.00000000000009
Beacon Hill,Apartment,Entire home/apt,4,1.0,f,1.0,Real Bed,1.0,55.0,217,1,0.0,2,moderate,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,196.0
Beacon Hill,Apartment,Entire home/apt,2,1.0,f,1.0,Real Bed,1.0,55.0,0,2,50.0,1,flexible,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,248.9999999999999
Beacon Hill,Apartment,Entire home/apt,4,1.0,f,2.0,Real Bed,2.0,70.0,316,1,0.0,1,strict,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,219.99999999999991
Beacon Hill,Apartment,Entire home/apt,2,1.0,f,0.0,Real Bed,1.0,55.0,3,2,50.0,1,strict,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,178.0
Beacon Hill,Apartment,Entire home/apt,3,1.0,t,0.0,Real Bed,2.0,0.0,280,1,0.0,1,flexible,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,99.00000000000004
Beacon Hill,Apartment,Entire home/apt,2,1.0,t,1.0,Real Bed,1.0,50.0,252,2,0.0,4,strict,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,174.99999999999991
Beacon Hill,Condominium,Entire home/apt,4,2.0,f,2.0,Real Bed,2.0,100.0,0,4,50.0,2,strict,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,299.9999999999999
Beacon Hill,Apartment,Entire home/apt,4,1.0,f,1.0,Real Bed,1.0,0.0,354,1,0.0,2,strict,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,179.0
Beacon Hill,Apartment,Entire home/apt,3,1.0,t,0.0,Real Bed,1.0,100.0,20,2,10.0,3,strict,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,200.0
Beacon Hill,Apartment,Entire home/apt,2,1.0,t,1.0,Real Bed,1.0,110.0,88,1,0.0,3,strict,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,160.00000000000003
Beacon Hill,Apartment,Private room,2,1.0,f,1.0,Real Bed,1.0,0.0,0,1,20.0,1,flexible,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,194.99999999999991
Beacon Hill,Apartment,Entire home/apt,3,1.0,f,1.0,Real Bed,2.0,10.0,43,1,0.0,1,flexible,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,200.0
Beacon Hill,Townhouse,Entire home/apt,7,2.5,f,4.0,Real Bed,5.0,150.0,323,7,50.0,5,strict,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,700.0
Beacon Hill,Apartment,Private room,1,1.0,f,1.0,Real Bed,1.0,0.0,0,1,0.0,25,strict,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,200.0
Beacon Hill,Apartment,Entire home/apt,3,1.0,f,1.0,Real Bed,1.0,0.0,17,1,0.0,1,strict,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,229.99999999999994
Beacon Hill,Apartment,Private room,2,1.0,f,1.0,Real Bed,1.0,30.0,365,1,0.0,3,flexible,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,498.99999999999983
Beacon Hill,Apartment,Private room,1,0.0,f,1.0,Real Bed,1.0,40.0,275,1,0.0,3,flexible,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,109.99999999999997
Beacon Hill,Apartment,Entire home/apt,6,1.0,f,2.0,Real Bed,2.0,0.0,5,1,0.0,2,moderate,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,349.9999999999999
Beacon Hill,Apartment,Entire home/apt,2,1.0,f,1.0,Real Bed,1.0,0.0,326,1,0.0,2,strict,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,185.00000000000009
Beacon Hill,Apartment,Entire home/apt,2,1.0,f,0.0,Real Bed,1.0,225.0,312,1,0.0,7,strict,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,150.0
Beacon Hill,Apartment,Entire home/apt,2,1.0,f,1.0,Real Bed,1.0,0.0,0,2,0.0,1,moderate,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,174.99999999999991
Beacon Hill,Apartment,Entire home/apt,2,1.0,f,1.0,Real Bed,1.0,30.0,293,1,0.0,1,moderate,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,179.0
Beacon Hill,Apartment,Entire home/apt,3,1.0,t,1.0,Real Bed,2.0,45.0,324,1,0.0,1,strict,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,269.00000000000006
Beacon Hill,Apartment,Entire home/apt,2,1.0,f,1.0,Real Bed,1.0,0.0,313,1,0.0,2,strict,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,284.99999999999994
Beacon Hill,House,Entire home/apt,7,2.0,t,4.0,Real Bed,4.0,250.0,301,6,50.0,3,strict,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,690.0000000000002
Beacon Hill,Apartment,Private room,3,1.0,f,1.0,Real Bed,1.0,0.0,311,1,20.0,1,moderate,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,135.00000000000006
Beacon Hill,Apartment,Private room,1,1.0,f,1.0,Real Bed,1.0,225.0,276,1,0.0,7,strict,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,150.0
Beacon Hill,Apartment,Private room,1,1.0,f,1.0,Real Bed,1.0,30.0,67,1,30.0,2,strict,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,174.99999999999991
Beacon Hill,Apartment,Entire home/apt,8,2.0,t,4.0,Real Bed,5.0,200.0,331,5,40.0,3,strict,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,600.0
Beacon Hill,Apartment,Entire home/apt,3,1.0,f,1.0,Real Bed,1.0,80.0,0,1,0.0,30,flexible,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,114.00000000000001
Beacon Hill,Apartment,Entire home/apt,4,2.0,f,2.0,Real Bed,2.0,50.0,305,1,0.0,2,strict,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,499.9999999999999
Beacon Hill,Condominium,Entire home/apt,4,1.0,t,2.0,Real Bed,2.0,0.0,284,2,20.0,2,strict,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,160.00000000000003
Beacon Hill,Apartment,Entire home/apt,3,1.0,f,1.0,Real Bed,1.0,150.0,86,2,75.0,1,strict,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,250.0000000000001
Beacon Hill,Apartment,Private room,1,2.0,f,1.0,Real Bed,1.0,30.0,279,1,0.0,3,strict,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,89.99999999999997
Beacon Hill,Apartment,Entire home/apt,2,1.0,t,0.0,Real Bed,1.0,28.0,7,0,0.0,2,moderate,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,128.99999999999997
Beacon Hill,Apartment,Entire home/apt,2,1.0,f,0.0,Real Bed,1.0,50.0,1,1,0.0,2,strict,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,140.00000000000003
Beacon Hill,Apartment,Entire home/apt,2,1.0,f,1.0,Real Bed,1.0,90.0,18,1,0.0,3,moderate,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,210.00000000000003
Beacon Hill,Apartment,Entire home/apt,3,1.0,f,1.0,Real Bed,1.0,35.0,0,2,25.0,3,strict,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,125.0
Beacon Hill,Apartment,Entire home/apt,2,1.0,f,1.0,Real Bed,2.0,50.0,48,2,0.0,5,strict,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,188.00000000000003
Beacon Hill,Apartment,Entire home/apt,2,1.0,f,1.0,Real Bed,1.0,40.0,0,1,0.0,3,moderate,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,150.0
Beacon Hill,Apartment,Entire home/apt,5,1.5,t,2.0,Real Bed,2.0,125.0,340,4,40.0,3,strict,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,375.00000000000006
Beacon Hill,Apartment,Entire home/apt,2,1.0,t,1.0,Real Bed,1.0,80.0,286,2,25.0,3,strict,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,244.99999999999991
Beacon Hill,Apartment,Entire home/apt,2,1.0,f,0.0,Real Bed,2.0,0.0,298,2,0.0,2,strict,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,150.0
Beacon Hill,Apartment,Entire home/apt,2,1.0,f,1.0,Real Bed,1.0,80.0,0,2,50.0,1,flexible,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,250.0000000000001
Beacon Hill,Apartment,Private room,2,1.0,t,1.0,Real Bed,1.0,50.0,334,1,20.0,2,strict,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,129.99999999999994
Beacon Hill,Apartment,Entire home/apt,7,1.0,f,2.0,Real Bed,3.0,65.0,350,3,50.0,1,strict,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,250.0000000000001
Beacon Hill,Apartment,Entire home/apt,1,1.0,f,1.0,Real Bed,1.0,25.0,271,0,0.0,1,moderate,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,120.00000000000003
Beacon Hill,Apartment,Entire home/apt,2,1.0,f,1.0,Real Bed,1.0,0.0,323,1,0.0,2,flexible,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,219.99999999999991
Beacon Hill,Apartment,Entire home/apt,4,2.0,f,2.0,Real Bed,2.0,82.0,18,1,0.0,2,strict,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,299.9999999999999
Beacon Hill,Apartment,Entire home/apt,3,1.0,f,1.0,Real Bed,1.0,0.0,340,1,0.0,2,strict,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,198.99999999999991
Beacon Hill,Apartment,Entire home/apt,2,1.0,f,0.0,Real Bed,1.0,225.0,309,1,0.0,7,strict,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,155.0
Beacon Hill,Apartment,Entire home/apt,4,1.5,f,2.0,Real Bed,2.0,100.0,0,1,0.0,7,flexible,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,229.99999999999994
Beacon Hill,Apartment,Entire home/apt,3,1.0,f,1.0,Real Bed,2.0,19.0,2,2,0.0,1,flexible,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,158.99999999999994
Beacon Hill,Townhouse,Private room,1,2.0,f,1.0,Real Bed,1.0,30.0,365,1,0.0,1,flexible,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,201.99999999999997
Beacon Hill,Apartment,Entire home/apt,2,1.0,f,0.0,Real Bed,1.0,100.0,340,1,0.0,2,strict,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,229.00000000000006
Beacon Hill,Apartment,Shared room,4,1.0,t,1.0,Real Bed,2.0,25.0,335,2,49.0,3,moderate,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,128.99999999999997
Beacon Hill,Bed & Breakfast,Private room,1,1.0,f,1.0,Real Bed,1.0,0.0,110,1,0.0,2,flexible,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,78.99999999999997
Beacon Hill,Apartment,Entire home/apt,4,1.0,f,1.0,Real Bed,1.0,100.0,317,1,0.0,2,strict,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,210.00000000000003
Beacon Hill,Apartment,Entire home/apt,2,1.0,f,0.0,Real Bed,1.0,0.0,351,1,0.0,2,strict,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,128.99999999999997
Beacon Hill,Apartment,Entire home/apt,4,1.0,f,1.0,Real Bed,1.0,50.0,136,1,0.0,2,moderate,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,200.0
Beacon Hill,Apartment,Entire home/apt,4,1.0,f,1.0,Real Bed,1.0,100.0,313,1,0.0,2,strict,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,229.00000000000006
Beacon Hill,Apartment,Entire home/apt,2,1.0,f,0.0,Real Bed,1.0,110.0,138,0,0.0,2,strict,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,160.00000000000003
Beacon Hill,Apartment,Entire home/apt,6,1.0,f,2.0,Real Bed,3.0,0.0,4,1,0.0,4,moderate,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,135.00000000000006
Beacon Hill,Apartment,Entire home/apt,2,1.0,t,0.0,Real Bed,2.0,0.0,291,1,0.0,1,flexible,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,99.00000000000004
Beacon Hill,Apartment,Private room,2,1.0,f,1.0,Real Bed,1.0,0.0,266,2,45.0,2,moderate,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,114.99999999999999
Beacon Hill,Apartment,Entire home/apt,2,1.0,f,1.0,Real Bed,1.0,30.0,25,2,0.0,2,moderate,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,174.99999999999991
Beacon Hill,Apartment,Entire home/apt,2,1.0,f,0.0,Real Bed,1.0,0.0,73,1,0.0,4,strict,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,229.00000000000006
Beacon Hill,Apartment,Entire home/apt,2,1.0,t,1.0,Real Bed,1.0,0.0,298,1,0.0,3,moderate,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,198.99999999999991
Beacon Hill,Apartment,Entire home/apt,3,1.0,f,1.0,Real Bed,1.0,0.0,273,1,0.0,2,moderate,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,200.0
Downtown,Apartment,Entire home/apt,3,1.0,f,0.0,Real Bed,1.0,45.0,299,1,15.0,1,moderate,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,132.99999999999997
Downtown,Apartment,Entire home/apt,3,1.0,f,1.0,Real Bed,1.0,50.0,0,1,0.0,1,flexible,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,120.00000000000003
Downtown,Apartment,Entire home/apt,4,2.0,f,2.0,Real Bed,2.0,150.0,364,1,0.0,30,strict,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,328.99999999999994
Downtown,Apartment,Entire home/apt,4,1.0,f,2.0,Real Bed,2.0,200.0,364,1,0.0,3,strict,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,348.9999999999999
Downtown,Apartment,Entire home/apt,4,1.0,t,1.0,Real Bed,2.0,95.0,116,1,10.0,3,strict,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,208.99999999999994
Downtown,Apartment,Entire home/apt,2,1.5,f,0.0,Real Bed,1.0,35.0,0,1,0.0,1,flexible,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,200.0
Downtown,Apartment,Entire home/apt,4,2.0,f,2.0,Real Bed,2.0,200.0,364,1,0.0,5,strict,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,328.99999999999994
Downtown,Apartment,Entire home/apt,6,1.0,f,2.0,Real Bed,2.0,69.0,339,4,20.0,3,flexible,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,375.00000000000006
Downtown,Apartment,Entire home/apt,5,1.5,f,2.0,Real Bed,2.0,120.0,0,5,50.0,1,flexible,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,349.9999999999999
Downtown,Apartment,Private room,8,1.0,f,1.0,Real Bed,2.0,15.0,365,1,50.0,1,strict,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,70.00000000000007
Downtown,Apartment,Private room,2,1.0,f,1.0,Real Bed,1.0,0.0,0,1,0.0,1,flexible,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,10.000000000000002
Downtown,Apartment,Entire home/apt,2,1.0,f,1.0,Real Bed,1.0,0.0,175,1,0.0,1,strict,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,250.0000000000001
Downtown,Apartment,Entire home/apt,4,2.0,f,2.0,Real Bed,2.0,200.0,309,1,0.0,4,strict,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,328.99999999999994
Downtown,Apartment,Entire home/apt,5,2.0,f,2.0,Real Bed,2.0,119.0,363,1,0.0,2,strict,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,118.99999999999997
Downtown,Apartment,Entire home/apt,3,1.0,f,1.0,Real Bed,1.0,30.0,364,2,30.0,2,strict,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,201.99999999999997
Downtown,Apartment,Entire home/apt,3,1.0,f,0.0,Real Bed,2.0,40.0,323,2,25.0,2,strict,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,158.00000000000014
Downtown,Apartment,Entire home/apt,3,1.0,f,0.0,Real Bed,1.0,45.0,305,1,15.0,1,moderate,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,150.0
Downtown,Loft,Entire home/apt,4,2.0,t,2.0,Real Bed,2.0,95.0,76,2,10.0,3,strict,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,278.9999999999999
Downtown,Loft,Entire home/apt,7,3.0,f,3.0,Real Bed,3.0,160.0,13,1,0.0,1,strict,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,499.9999999999999
Downtown,Apartment,Entire home/apt,2,1.0,f,1.0,Real Bed,1.0,150.0,364,1,0.0,7,strict,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,269.00000000000006
Downtown,Apartment,Entire home/apt,2,1.0,f,1.0,Real Bed,1.0,35.0,303,1,15.0,1,moderate,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,151.99999999999997
Downtown,Apartment,Entire home/apt,6,1.0,f,2.0,Real Bed,3.0,100.0,36,4,45.0,2,moderate,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,294.99999999999994
Downtown,Apartment,Entire home/apt,3,1.0,f,1.0,Real Bed,1.0,35.0,299,1,15.0,1,moderate,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,127.99999999999997
Downtown,Apartment,Entire home/apt,3,1.0,f,0.0,Real Bed,1.0,60.0,309,2,20.0,2,strict,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,219.99999999999991
Downtown,Apartment,Entire home/apt,8,1.0,t,3.0,Real Bed,3.0,120.0,236,4,60.0,1,strict,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,333.99999999999994
Downtown,Apartment,Entire home/apt,6,1.0,f,2.0,Real Bed,2.0,60.0,291,6,20.0,1,moderate,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,290.0000000000001
Downtown,Condominium,Entire home/apt,4,1.0,t,1.0,Real Bed,2.0,95.0,1,1,10.0,3,strict,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,138.99999999999994
