neighbourhood_cleansed,property_type,room_type,accommodates,bathrooms,instant_bookable,bedrooms,bed_type,beds,price,cleaning_fee,availability_365,guests_included,extra_people,minimum_nights,cancellation_policy,high_end_electronics,smoke_detector,washing_machine,heating,hair_dryer,hangers,tv,kitchen,workspace,internet,log_price
Allston,Apartment,Entire home/apt,3,1.0,f,1.0,Real Bed,1.0,295.0,25.0,345,1,0.0,1,moderate,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,5.69035945432406
Allston,Apartment,Entire home/apt,2,1.0,f,0.0,Real Bed,1.0,150.0,75.0,365,2,0.0,5,strict,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,5.017279836814924
Allston,Apartment,Entire home/apt,2,1.0,f,1.0,Futon,1.0,65.0,5.0,3,1,0.0,3,flexible,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,4.189654742026425
Allston,Apartment,Entire home/apt,4,1.0,f,1.0,Real Bed,1.0,175.0,50.0,198,2,15.0,2,strict,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,5.170483995038151
Allston,Apartment,Entire home/apt,2,1.0,f,1.0,Real Bed,1.0,175.0,30.0,0,2,25.0,2,moderate,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,5.170483995038151
Allston,Apartment,Private room,4,0.0,f,1.0,Real Bed,2.0,100.0,0.0,43,1,0.0,1,flexible,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,4.61512051684126
Allston,Apartment,Entire home/apt,5,1.0,f,2.0,Real Bed,4.0,250.0,0.0,43,1,0.0,4,strict,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,5.525452939131784
Allston,Apartment,Entire home/apt,4,1.0,t,2.0,Real Bed,2.0,187.0,40.0,1,0,0.0,1,strict,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,5.236441962829949
Allston,House,Private room,2,1.0,f,1.0,Real Bed,1.0,80.0,0.0,243,1,0.0,1,strict,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.394449154672439
Allston,Apartment,Private room,2,1.0,f,1.0,Real Bed,1.0,70.0,5.0,328,1,0.0,1,flexible,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,4.262679877041316
Allston,Apartment,Entire home/apt,2,1.0,f,1.0,Real Bed,1.0,185.0,25.0,89,1,0.0,2,strict,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.225746673713202
Allston,House,Entire home/apt,7,1.0,f,2.0,Real Bed,3.0,260.0,50.0,349,3,20.0,2,strict,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.564520407322694
Allston,Apartment,Entire home/apt,5,1.0,f,2.0,Real Bed,2.0,175.0,20.0,0,1,0.0,2,strict,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,5.170483995038151
Allston,Apartment,Entire home/apt,6,1.0,f,3.0,Real Bed,4.0,140.0,70.0,124,4,50.0,2,moderate,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.948759890378168
Allston,Apartment,Private room,2,1.0,t,1.0,Real Bed,1.0,80.0,25.0,22,1,10.0,1,strict,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,4.394449154672439
Allston,Condominium,Entire home/apt,6,2.0,t,2.0,Real Bed,2.0,259.0,95.0,1,2,10.0,3,strict,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.560681631015528
Allston,Apartment,Private room,1,1.0,f,1.0,Real Bed,1.0,120.0,0.0,0,1,0.0,1,strict,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,4.795790545596741
Allston,House,Private room,2,1.0,f,1.0,Real Bed,1.0,108.0,50.0,39,1,88.0,7,strict,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,4.691347882229144
Allston,Apartment,Private room,1,1.0,f,1.0,Real Bed,1.0,90.0,0.0,0,1,0.0,1,flexible,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,4.51085950651685
Allston,Apartment,Entire home/apt,2,1.0,t,1.0,Real Bed,1.0,125.0,20.0,350,1,5.0,1,moderate,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.836281906951478
Allston,Apartment,Private room,2,1.0,f,1.0,Real Bed,1.0,62.0,10.0,0,1,10.0,1,moderate,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,4.143134726391533
Allston,Apartment,Shared room,1,1.0,f,1.0,Real Bed,1.0,47.0,10.0,216,1,0.0,3,strict,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,3.871201010907891
Allston,Apartment,Private room,2,1.0,f,1.0,Real Bed,1.0,99.0,0.0,361,1,20.0,2,strict,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,4.605170185988092
Allston,Apartment,Private room,1,1.5,f,1.0,Real Bed,1.0,60.0,50.0,365,1,0.0,1,strict,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,4.110873864173311
Allston,Apartment,Private room,2,1.0,f,1.0,Real Bed,1.0,50.0,0.0,0,1,0.0,3,flexible,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,3.9318256327243257
Allston,House,Private room,1,1.0,t,1.0,Real Bed,1.0,45.0,25.0,218,0,0.0,1,flexible,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,3.828641396489095
Allston,House,Private room,3,1.0,f,1.0,Real Bed,2.0,70.0,15.0,33,1,15.0,4,strict,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,4.262679877041316
Allston,House,Private room,2,2.0,f,1.0,Real Bed,1.0,60.0,10.0,4,1,25.0,1,strict,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.110873864173311
Allston,House,Private room,2,1.0,f,1.0,Real Bed,1.0,59.0,12.0,34,1,20.0,2,moderate,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,4.0943445622221
Allston,Apartment,Private room,2,1.0,f,1.0,Real Bed,1.0,50.0,0.0,0,1,0.0,1,flexible,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,3.9318256327243257
Allston,Apartment,Entire home/apt,2,1.0,f,0.0,Real Bed,1.0,95.0,30.0,5,1,0.0,1,flexible,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,4.564348191467836
Allston,Apartment,Private room,2,1.0,f,1.0,Real Bed,1.0,59.0,30.0,138,1,10.0,1,strict,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,4.0943445622221
Allston,Apartment,Private room,2,1.0,f,1.0,Real Bed,1.0,80.0,20.0,2,1,10.0,1,strict,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,4.394449154672439
Allston,Apartment,Entire home/apt,6,2.0,t,3.0,Real Bed,3.0,169.0,95.0,0,1,0.0,3,strict,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.135798437050262
Allston,House,Entire home/apt,2,1.0,f,0.0,Real Bed,1.0,120.0,25.0,356,1,25.0,1,moderate,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.795790545596741
Allston,House,Private room,2,2.0,f,1.0,Real Bed,1.0,40.0,10.0,20,2,5.0,5,moderate,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,3.713572066704308
Allston,Apartment,Entire home/apt,2,1.0,f,1.0,Real Bed,2.0,105.0,50.0,262,2,0.0,1,strict,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,4.663439094112067
Allston,Apartment,Entire home/apt,3,1.0,t,0.0,Real Bed,1.0,79.0,20.0,39,2,8.0,1,flexible,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,4.382026634673881
Allston,Apartment,Private room,1,1.0,f,1.0,Real Bed,1.0,90.0,0.0,0,1,0.0,1,flexible,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,4.51085950651685
Allston,Apartment,Private room,2,1.0,f,1.0,Real Bed,1.0,72.0,30.0,32,1,0.0,1,flexible,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,4.290459441148391
Allston,Apartment,Private room,1,1.0,f,1.0,Real Bed,1.0,32.0,0.0,0,1,0.0,1,flexible,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,3.49650756146648
Allston,Apartment,Entire home/apt,6,2.0,t,3.0,Real Bed,3.0,199.0,95.0,0,3,10.0,3,strict,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.298317366548036
Allston,House,Private room,2,2.0,f,1.0,Real Bed,1.0,45.0,0.0,0,1,0.0,4,flexible,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,3.828641396489095
Allston,House,Entire home/apt,3,1.0,f,1.0,Real Bed,2.0,65.0,0.0,0,1,0.0,1,flexible,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,4.189654742026425
Allston,Condominium,Entire home/apt,4,2.0,t,2.0,Real Bed,2.0,179.0,95.0,0,2,10.0,3,strict,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.19295685089021
Allston,Apartment,Private room,2,1.0,f,1.0,Real Bed,1.0,60.0,100.0,0,1,0.0,2,moderate,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,4.110873864173311
Allston,Apartment,Private room,2,2.0,t,1.0,Real Bed,1.0,80.0,35.0,329,1,0.0,1,flexible,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.394449154672439
Allston,House,Private room,2,1.0,f,1.0,Futon,1.0,120.0,0.0,0,1,0.0,1,flexible,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,4.795790545596741
Allston,Apartment,Entire home/apt,2,1.0,f,1.0,Real Bed,1.0,75.0,25.0,0,1,10.0,1,flexible,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,4.330733340286331
Allston,Apartment,Private room,2,1.0,t,1.0,Real Bed,1.0,100.0,10.0,0,1,0.0,3,flexible,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,4.61512051684126
Allston,House,Private room,1,1.5,f,1.0,Real Bed,1.0,45.0,50.0,248,1,0.0,1,strict,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,3.828641396489095
Allston,Apartment,Private room,2,1.0,f,1.0,Futon,1.0,125.0,0.0,0,1,25.0,3,moderate,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,4.836281906951478
Allston,House,Private room,1,1.5,f,1.0,Real Bed,1.0,50.0,50.0,365,1,0.0,1,strict,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,3.9318256327243257
Allston,House,Private room,1,1.0,f,1.0,Real Bed,1.0,98.0,80.0,7,1,60.0,7,strict,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,4.59511985013459
Allston,Apartment,Entire home/apt,3,1.0,f,1.0,Real Bed,2.0,109.0,0.0,0,1,0.0,7,strict,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,4.700480365792417
Allston,Apartment,Private room,2,1.0,f,1.0,Real Bed,1.0,85.0,25.0,18,1,25.0,1,moderate,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.454347296253507
Allston,Apartment,Private room,1,1.0,t,1.0,Real Bed,1.0,50.0,0.0,0,1,0.0,1,flexible,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,3.9318256327243257
Allston,Apartment,Entire home/apt,4,1.0,f,2.0,Real Bed,2.0,125.0,0.0,0,1,0.0,3,flexible,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,4.836281906951478
Allston,Apartment,Private room,2,1.0,f,1.0,Real Bed,1.0,110.0,0.0,364,1,0.0,1,flexible,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,4.709530201312334
Allston,Apartment,Entire home/apt,4,1.0,f,1.0,Real Bed,1.0,79.0,40.0,0,1,0.0,1,moderate,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,4.382026634673881
Allston,Apartment,Entire home/apt,4,1.0,f,1.0,Real Bed,2.0,100.0,0.0,248,1,25.0,1,strict,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,4.61512051684126
Allston,Apartment,Shared room,2,1.0,f,1.0,Pull-out Sofa,1.0,58.0,5.0,46,1,0.0,1,flexible,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,4.07753744390572
Allston,House,Private room,2,2.0,t,1.0,Real Bed,1.0,80.0,35.0,257,2,0.0,1,flexible,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.394449154672439
Allston,Apartment,Entire home/apt,4,2.0,t,2.0,Real Bed,2.0,259.0,95.0,114,1,0.0,3,strict,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.560681631015528
Allston,Apartment,Private room,2,0.0,f,1.0,Real Bed,2.0,62.0,0.0,355,1,15.0,2,strict,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,4.143134726391533
Allston,Apartment,Private room,2,1.0,f,1.0,Real Bed,1.0,95.0,15.0,14,2,30.0,1,moderate,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,4.564348191467836
Allston,House,Private room,1,1.5,f,1.0,Real Bed,1.0,20.0,50.0,365,1,0.0,1,strict,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,3.044522437723423
Allston,House,Private room,2,2.0,t,1.0,Real Bed,1.0,70.0,35.0,328,0,0.0,1,flexible,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,4.262679877041316
Allston,Apartment,Entire home/apt,4,1.0,f,1.0,Real Bed,2.0,125.0,0.0,154,1,25.0,1,strict,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,4.836281906951478
Allston,Apartment,Entire home/apt,2,1.0,f,1.0,Real Bed,1.0,150.0,0.0,0,1,0.0,2,strict,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,5.017279836814924
Allston,Apartment,Entire home/apt,2,1.0,f,0.0,Pull-out Sofa,1.0,150.0,15.0,8,1,0.0,1,flexible,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,5.017279836814924
Allston,Apartment,Private room,2,1.0,t,1.0,Real Bed,1.0,70.0,20.0,16,2,20.0,1,strict,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,4.262679877041316
Allston,Apartment,Entire home/apt,1,1.0,f,0.0,Futon,1.0,95.0,0.0,67,1,0.0,1,flexible,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,4.564348191467836
Allston,Apartment,Entire home/apt,6,2.0,t,3.0,Real Bed,3.0,239.0,95.0,1,1,0.0,3,strict,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.480638923341991
Allston,Apartment,Entire home/apt,4,2.0,t,2.0,Real Bed,2.0,199.0,95.0,0,1,0.0,3,strict,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.298317366548036
Allston,House,Private room,1,1.0,f,1.0,Real Bed,1.0,33.0,0.0,0,1,15.0,6,strict,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,3.5263605246161616
Allston,Apartment,Private room,2,0.5,t,1.0,Real Bed,1.0,40.0,50.0,0,1,0.0,5,strict,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.713572066704308
Allston,Apartment,Private room,2,1.0,t,1.0,Real Bed,1.0,89.0,30.0,59,1,20.0,2,strict,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,4.499809670330265
Allston,Apartment,Entire home/apt,2,1.0,f,1.0,Real Bed,1.0,100.0,75.0,21,2,40.0,2,strict,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,4.61512051684126
Allston,Apartment,Entire home/apt,5,1.0,f,1.0,Real Bed,5.0,80.0,120.0,337,2,20.0,3,strict,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.394449154672439
Allston,Apartment,Private room,1,1.5,f,1.0,Real Bed,1.0,58.0,50.0,365,1,0.0,1,strict,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,4.07753744390572
Allston,Apartment,Private room,2,1.0,f,1.0,Real Bed,1.0,85.0,0.0,0,1,0.0,1,flexible,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,4.454347296253507
Allston,Apartment,Private room,2,1.0,f,1.0,Real Bed,1.0,45.0,0.0,0,1,0.0,1,flexible,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,3.828641396489095
Allston,Apartment,Entire home/apt,2,1.0,t,1.0,Real Bed,1.0,127.0,20.0,45,2,5.0,1,moderate,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.852030263919617
Allston,Apartment,Entire home/apt,2,1.0,f,1.0,Real Bed,1.0,11.0,0.0,2,2,0.0,1,flexible,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,2.4849066497880004
Allston,Apartment,Entire home/apt,6,2.0,t,3.0,Real Bed,3.0,209.0,95.0,0,1,0.0,3,strict,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.3471075307174685
Allston,Apartment,Entire home/apt,6,2.0,t,3.0,Real Bed,3.0,259.0,95.0,0,1,0.0,3,strict,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.560681631015528
Allston,Apartment,Entire home/apt,2,1.0,f,1.0,Real Bed,1.0,120.0,60.0,0,1,0.0,14,moderate,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.795790545596741
Allston,House,Private room,1,2.0,f,1.0,Airbed,1.0,45.0,50.0,0,1,0.0,1,strict,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,3.828641396489095
Allston,Apartment,Entire home/apt,5,1.0,f,2.0,Real Bed,2.0,298.0,30.0,0,1,0.0,2,flexible,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,5.700443573390687
Allston,House,Entire home/apt,1,1.0,f,0.0,Futon,1.0,55.0,0.0,363,1,0.0,1,flexible,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,4.02535169073515
Allston,House,Private room,1,1.5,f,1.0,Real Bed,1.0,58.0,50.0,365,1,0.0,273,strict,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,4.07753744390572
Allston,House,Private room,2,2.5,f,1.0,Real Bed,1.0,80.0,10.0,297,1,25.0,30,strict,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,4.394449154672439
Allston,Apartment,Entire home/apt,2,1.0,f,1.0,Real Bed,1.0,149.0,59.0,156,1,0.0,3,moderate,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,5.010635294096256
Allston,Apartment,Entire home/apt,2,1.0,t,1.0,Real Bed,1.0,159.0,95.0,0,1,0.0,3,strict,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.075173815233827
Allston,Apartment,Private room,4,1.0,f,1.0,Real Bed,2.0,60.0,15.0,331,1,25.0,1,moderate,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,4.110873864173311
Allston,House,Entire home/apt,7,2.0,f,3.0,Real Bed,3.0,279.0,75.0,329,5,20.0,2,moderate,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.634789603169249
Allston,Apartment,Entire home/apt,2,1.0,t,0.0,Real Bed,1.0,83.0,0.0,0,1,0.0,1,flexible,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,4.430816798843313
Allston,Apartment,Entire home/apt,4,1.0,f,1.0,Real Bed,2.0,90.0,50.0,131,1,15.0,3,moderate,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,4.51085950651685
Allston,Apartment,Private room,2,1.0,f,1.0,Real Bed,1.0,75.0,10.0,0,0,0.0,2,moderate,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,4.330733340286331
Allston,Apartment,Entire home/apt,4,1.0,t,1.0,Real Bed,2.0,138.0,0.0,250,1,0.0,1,strict,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,4.934473933130692
Allston,Apartment,Entire home/apt,2,1.0,f,1.0,Real Bed,1.0,66.0,30.0,88,1,0.0,2,moderate,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,4.204692619390966
Allston,Apartment,Entire home/apt,4,2.0,t,2.0,Real Bed,2.0,199.0,95.0,1,1,0.0,3,strict,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.298317366548036
Allston,Apartment,Entire home/apt,6,2.0,t,4.0,Real Bed,6.0,400.0,200.0,148,6,100.0,4,strict,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,5.993961427306569
Allston,Apartment,Private room,2,1.0,t,1.0,Real Bed,1.0,65.0,30.0,345,1,20.0,1,strict,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,4.189654742026425
Allston,Apartment,Shared room,2,1.0,f,1.0,Real Bed,1.0,50.0,0.0,0,1,0.0,1,flexible,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.9318256327243257
Allston,Apartment,Private room,2,1.0,t,1.0,Real Bed,1.0,89.0,25.0,138,1,20.0,2,strict,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,4.499809670330265
Allston,Apartment,Private room,2,1.0,f,1.0,Real Bed,1.0,52.0,10.0,0,1,5.0,1,moderate,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,3.970291913552122
Allston,House,Private room,2,2.0,f,1.0,Real Bed,1.0,70.0,10.0,298,1,25.0,1,strict,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,4.262679877041316
Allston,Apartment,Entire home/apt,3,1.0,t,2.0,Real Bed,2.0,139.0,95.0,1,1,0.0,3,strict,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.941642422609304
Allston,Apartment,Entire home/apt,3,1.0,f,0.0,Real Bed,2.0,269.0,40.0,89,1,25.0,1,moderate,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,5.598421958998375
Allston,Apartment,Private room,2,1.0,f,1.0,Real Bed,1.0,91.0,25.0,125,1,20.0,2,strict,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,4.5217885770490405
Allston,Apartment,Private room,2,1.0,f,1.0,Real Bed,1.0,70.0,0.0,69,2,25.0,1,flexible,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,4.262679877041316
Allston,House,Private room,2,2.0,f,1.0,Real Bed,1.0,68.0,0.0,256,1,20.0,1,strict,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,4.23410650459726
Allston,Apartment,Entire home/apt,5,1.0,f,2.0,Real Bed,2.0,200.0,20.0,0,1,0.0,2,moderate,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,5.303304908059076
Allston,House,Private room,2,2.0,t,1.0,Real Bed,1.0,130.0,50.0,363,1,100.0,1,strict,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.875197323201151
Allston,Apartment,Entire home/apt,2,1.0,f,1.0,Real Bed,1.0,70.0,0.0,51,1,20.0,2,moderate,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,4.262679877041316
Allston,House,Private room,2,2.0,f,1.0,Real Bed,1.0,66.0,0.0,313,1,20.0,1,strict,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,4.204692619390966
Allston,Apartment,Private room,2,1.0,f,1.0,Real Bed,1.0,50.0,0.0,0,1,10.0,3,flexible,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,3.9318256327243257
Allston,House,Private room,2,1.0,f,1.0,Real Bed,1.0,45.0,0.0,0,1,0.0,7,flexible,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,3.828641396489095
Allston,Apartment,Private room,2,1.0,t,1.0,Real Bed,1.0,48.0,0.0,0,1,0.0,3,flexible,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,3.8918202981106265
Allston,Apartment,Entire home/apt,3,1.0,f,0.0,Real Bed,1.0,125.0,45.0,363,2,30.0,1,moderate,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,4.836281906951478
Allston,House,Private room,1,1.5,f,1.0,Real Bed,1.0,58.0,50.0,365,1,0.0,1,strict,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,4.07753744390572
Allston,Apartment,Private room,2,1.0,f,1.0,Real Bed,1.0,59.0,20.0,169,2,0.0,1,strict,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,4.0943445622221
Allston,Apartment,Entire home/apt,2,1.0,t,1.0,Real Bed,0.0,139.0,80.0,111,0,10.0,3,strict,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.941642422609304
Allston,Apartment,Entire home/apt,4,2.0,t,2.0,Real Bed,2.0,239.0,95.0,114,1,0.0,3,strict,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.480638923341991
Allston,Apartment,Entire home/apt,3,1.0,f,2.0,Real Bed,2.0,200.0,0.0,0,1,0.0,1,flexible,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,5.303304908059076
Allston,Apartment,Private room,1,1.0,f,1.0,Real Bed,1.0,72.0,10.0,248,1,0.0,2,strict,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,4.290459441148391
Allston,House,Private room,2,1.0,f,1.0,Real Bed,1.0,128.0,80.0,7,1,70.0,7,strict,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,4.859812404361672
Allston,Apartment,Entire home/apt,6,2.0,t,2.0,Real Bed,3.0,269.0,80.0,113,2,10.0,3,strict,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.598421958998375
Allston,Townhouse,Private room,2,1.0,f,1.0,Real Bed,1.0,230.0,0.0,0,1,0.0,3,flexible,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.442417710521793
